GSM,Description,Organism,Tissue/Cell,GSE,State ID,Characteristics,Age,GPL,,,,,
GSM146345,"Gastrocnemius tissue at time 0 from aged mouse, biological rep1",Mus musculus,gastrocnemius,GSE6323,2,Age: 25 month-old; Diet: normal,25 MONTH-OLD,GPL339,,,,,
GSM146346,"Gastrocnemius tissue at time 0 from aged mouse, biological rep2",Mus musculus,gastrocnemius,GSE6323,2,Age: 25 month-old; Diet: normal,25 MONTH-OLD,GPL339,,,,,
GSM146347,"Gastrocnemius tissue at time 0 from aged mouse, biological rep3",Mus musculus,gastrocnemius,GSE6323,2,Age: 25 month-old; Diet: normal,25 MONTH-OLD,GPL339,,,,,
GSM146348,"Gastrocnemius tissue at time 0 from aged mouse, biological rep4",Mus musculus,gastrocnemius,GSE6323,2,Age: 25 month-old; Diet: normal,25 MONTH-OLD,GPL339,,,,,
GSM146349,"Gastrocnemius tissue at time 0 from aged mouse, biological rep5",Mus musculus,gastrocnemius,GSE6323,2,Age: 25 month-old; Diet: normal,25 MONTH-OLD,GPL339,,,,,
GSM146350,"Gastrocnemius tissue at time 0 from aged calorie restricted mouse, biological rep2",Mus musculus,gastrocnemius,GSE6323,3,Age: 25 month-old; Diet: calorie restricted,25 MONTH-OLD,GPL339,,,,,
GSM146351,"Gastrocnemius tissue at time 0 from aged calorie restricted mouse, biological rep3",Mus musculus,gastrocnemius,GSE6323,3,Age: 25 month-old; Diet: calorie restricted,25 MONTH-OLD,GPL339,,,,,
GSM146352,"Gastrocnemius tissue at time 0 from aged calorie restricted mouse, biological rep5",Mus musculus,gastrocnemius,GSE6323,3,Age: 25 month-old; Diet: calorie restricted,25 MONTH-OLD,GPL339,,,,,
GSM146353,"Gastrocnemius tissue at time 0 from aged calorie restricted mouse, biological rep6",Mus musculus,gastrocnemius,GSE6323,3,Age: 25 month-old; Diet: calorie restricted,25 MONTH-OLD,GPL339,,,,,
GSM146354,"Gastrocnemius tissue at time 0 from aged calorie restricted mouse, biological rep7",Mus musculus,gastrocnemius,GSE6323,3,Age: 25 month-old; Diet: calorie restricted,25 MONTH-OLD,GPL339,,,,,
GSM108100,Cochlea_CR_15mo_1,Mus musculus,cochlea,GSE4786,1,Strain: C57BL/6; Gender: male; Age: 15 months old; Tissue: cochlea,15 MONTHS OLD,GPL339,,,,,
GSM108101,Cochlea_CR_15mo_2,Mus musculus,cochlea,GSE4786,1,Strain: C57BL/6; Gender: male; Age: 15 months old; Tissue: cochlea,15 MONTHS OLD,GPL1261,,,,,
GSM108102,Cochlea_CR_15mo_3,Mus musculus,cochlea,GSE4786,1,Strain: C57BL/6; Gender: male; Age: 15 months old; Tissue: cochlea,15 MONTHS OLD,GPL1261,,,,,
GSM108103,Cochlea_MC_15mo_1,Mus musculus,cochlea,GSE4786,2,Strain: C57BL/6; Gender: male; Age: 15 months old; Tissue: cochlea,15 MONTHS OLD,GPL1261,,,,,
GSM108104,Cochlea_MC_15mo_2,Mus musculus,cochlea,GSE4786,2,Strain: C57BL/6; Gender: male; Age: 15 months old; Tissue: cochlea,15 MONTHS OLD,GPL1261,,,,,
GSM108105,Cochlea_MC_15mo_3,Mus musculus,cochlea,GSE4786,2,Strain: C57BL/6; Gender: male; Age: 15 months old; Tissue: cochlea,15 MONTHS OLD,GPL1261,,,,,
GSM108106,Cochlea_YC_4mo_1,Mus musculus,cochlea,GSE4786,3,Strain: C57BL/6; Gender: male; Age: 4 months old; Tissue: cochlea,4 MONTHS OLD,GPL1261,,,,,
GSM108107,Cochlea_YC_4mo_2,Mus musculus,cochlea,GSE4786,3,Strain: C57BL/6; Gender: male; Age: 4 months old; Tissue: cochlea,4 MONTHS OLD,GPL1261,,,,,
GSM108108,Cochlea_YC_4mo_3,Mus musculus,cochlea,GSE4786,3,Strain: C57BL/6; Gender: male; Age: 4 months old; Tissue: cochlea,4 MONTHS OLD,GPL1261,,,,,
GSM141699,Kidney aged CR rep1,Rattus norvegicus,kidney,GSE6110,1,Strain: Fisher F344; Gender: Male; Age: 24 months; Diet: Caloric-restricted; Tissue: kidney,24 MONTHS,GPL1261,,,,,
GSM141700,Kidney aged CR rep2,Rattus norvegicus,kidney,GSE6110,1,Strain: Fisher F344; Gender: Male; Age: 24 months; Diet: Caloric-restricted; Tissue: kidney,24 MONTHS,GPL4478,,,,,
GSM141701,Kidney aged CR rep3,Rattus norvegicus,kidney,GSE6110,1,Strain: Fisher F344; Gender: Male; Age: 24 months; Diet: Caloric-restricted; Tissue: kidney,24 MONTHS,GPL4478,,,,,
GSM141702,Kidney aged CR rep4,Rattus norvegicus,kidney,GSE6110,1,Strain: Fisher F344; Gender: Male; Age: 24 months; Diet: Caloric-restricted; Tissue: kidney,24 MONTHS,GPL4478,,,,,
GSM141703,Kidney aged AL rep1,Rattus norvegicus,kidney,GSE6110,2,Strain: Fisher F344; Gender: Male; Age: 24 months; Diet: ad libitum; Tissue: kidney,24 MONTHS,GPL4478,,,,,
GSM141704,Kidney aged AL rep2,Rattus norvegicus,kidney,GSE6110,2,Strain: Fisher F344; Gender: Male; Age: 24 months; Diet: ad libitum; Tissue: kidney,24 MONTHS,GPL4478,,,,,
GSM141705,Kidney aged AL rep3,Rattus norvegicus,kidney,GSE6110,2,Strain: Fisher F344; Gender: Male; Age: 24 months; Diet: ad libitum; Tissue: kidney,24 MONTHS,GPL4478,,,,,
GSM141708,Kidney aged AL rep4,Rattus norvegicus,kidney,GSE6110,2,Strain: Fisher F344; Gender: Male; Age: 24 months; Diet: ad libitum; Tissue: kidney,24 MONTHS,GPL4478,,,,,
GSM141709,Kidney young rep1,Rattus norvegicus,kidney,GSE6110,3,Strain: Fisher F344; Gender: Male; Age: 4 months; Diet: ad libitum; Tissue: kidney,4 MONTHS,GPL4478,,,,,
GSM141711,Kidney young rep2,Rattus norvegicus,kidney,GSE6110,3,Strain: Fisher F344; Gender: Male; Age: 4 months; Diet: ad libitum; Tissue: kidney,4 MONTHS,GPL4478,,,,,
GSM141713,Kidney young rep3,Rattus norvegicus,kidney,GSE6110,3,Strain: Fisher F344; Gender: Male; Age: 4 months; Diet: ad libitum; Tissue: kidney,4 MONTHS,GPL4478,,,,,
GSM141715,Kidney young rep4,Rattus norvegicus,kidney,GSE6110,3,Strain: Fisher F344; Gender: Male; Age: 4 months; Diet: ad libitum; Tissue: kidney,4 MONTHS,GPL4478,,,,,
GSM132264,w1118 accessory gland 15 days set 1,Drosophila melanogaster,accessory gland,GSE6314,1,Drosophila w1118 male 3 days accessory gland,15 DAYS,GPL4478,,,,,
GSM132265,w1118 accessory gland 15 days set 2,Drosophila melanogaster,accessory gland,GSE6314,1,Drosophila w1118 male 3 days accessory gland,15 DAYS,GPL4225,,,,,
GSM132266,w1118 accessory gland 20 days set 1,Drosophila melanogaster,accessory gland,GSE6314,2,Drosophila w1118 male 3 days accessory gland,20 DAYS,GPL4225,,,,,
GSM132267,w1118 accessory gland 20 days set 2,Drosophila melanogaster,accessory gland,GSE6314,2,Drosophila w1118 male 3 days accessory gland,20 DAYS,GPL4225,,,,,
GSM132268,w1118 accessory gland 30 days set 1,Drosophila melanogaster,accessory gland,GSE6314,3,Drosophila w1118 male 3 days accessory gland,30 DAYS,GPL4225,,,,,
GSM132269,w1118 accessory gland 30 days set 2,Drosophila melanogaster,accessory gland,GSE6314,3,Drosophila w1118 male 3 days accessory gland,30 DAYS,GPL4225,,,,,
GSM132270,w1118 accessory gland 45 days set 1,Drosophila melanogaster,accessory gland,GSE6314,4,Drosophila w1118 male3 days accessory gland,45 DAYS,GPL4225,,,,,
GSM132271,w1118 accessory gland 45 days set 2,Drosophila melanogaster,accessory gland,GSE6314,4,Drosophila w1118 male 3 days accessory gland,45 DAYS,GPL4225,,,,,
GSM132272,w1118 accessory gland 60 days set 1,Drosophila melanogaster,accessory gland,GSE6314,5,Drosophila w1118 male 3 days accessory gland,60 DAYS,GPL4225,,,,,
GSM132273,w1118 accessory gland 60 days set 2,Drosophila melanogaster,accessory gland,GSE6314,5,Drosophila w1118 male 3 days accessory gland,60 DAYS,GPL4225,,,,,
GSM132562,w1118 brain 15 days set 1,Drosophila melanogaster,brain,GSE6314,6,Drosophila w1118 male 3 days brain,15 DAYS,GPL4225,,,,,
GSM132563,w1118 brain 15 days set 2,Drosophila melanogaster,brain,GSE6314,6,Drosophila w1118 male 3 days brain,15 DAYS,GPL4225,,,,,
GSM132564,w1118 brain 20 days set 1,Drosophila melanogaster,brain,GSE6314,7,Drosophila w1118 male 3 days brain,20 DAYS,GPL4225,,,,,
GSM132565,w1118 brain 20 days set 2,Drosophila melanogaster,brain,GSE6314,7,Drosophila w1118 male 3 days brain,20 DAYS,GPL4225,,,,,
GSM132566,w1118 brain 30 days set 1,Drosophila melanogaster,brain,GSE6314,8,Drosophila w1118 male 3 days brain,30 DAYS,GPL4225,,,,,
GSM132567,w1118 brain 30 days set 2,Drosophila melanogaster,brain,GSE6314,8,Drosophila w1118 male 3 days brain,30 DAYS,GPL4225,,,,,
GSM132568,w1118 brain 45 days set 1,Drosophila melanogaster,brain,GSE6314,9,Drosophila w1118 male 3 days brain,45 DAYS,GPL4225,,,,,
GSM132569,w1118 brain 45 days set 2,Drosophila melanogaster,brain,GSE6314,9,Drosophila w1118 male 3 days brain,45 DAYS,GPL4225,,,,,
GSM132570,w1118 brain 60 days set 1,Drosophila melanogaster,brain,GSE6314,10,Drosophila w1118 male 3 days brain,60 DAYS,GPL4225,,,,,
GSM132571,w1118 brain 60 days set 2,Drosophila melanogaster,brain,GSE6314,10,Drosophila w1118 male 3 days brain,60 DAYS,GPL4225,,,,,
GSM132572,w1118 gut 15 days set 1,Drosophila melanogaster,gut,GSE6314,11,Drosophila w1118 male 3 days gut,15 DAYS,GPL4225,,,,,
GSM132573,w1118 gut 15 days set 2,Drosophila melanogaster,gut,GSE6314,11,Drosophila w1118 male 3 days gut,15 DAYS,GPL4225,,,,,
GSM132574,w1118 gut 20 days set 1,Drosophila melanogaster,gut,GSE6314,12,Drosophila w1118 male 3 days gut,20 DAYS,GPL4225,,,,,
GSM132575,w1118 gut 20 days set 2,Drosophila melanogaster,gut,GSE6314,12,Drosophila w1118 male 3 days gut,20 DAYS,GPL4225,,,,,
GSM132576,w1118 gut 30 days set 1,Drosophila melanogaster,gut,GSE6314,13,Drosophila w1118 male 3 days gut,30 DAYS,GPL4225,,,,,
GSM132577,w1118 gut 30 days set 2,Drosophila melanogaster,gut,GSE6314,13,Drosophila w1118 male 3 days gut,30 DAYS,GPL4225,,,,,
GSM132578,w1118 gut 45 days set 1,Drosophila melanogaster,gut,GSE6314,14,Drosophila w1118 male 3 days gut,45 DAYS,GPL4225,,,,,
GSM132579,w1118 gut 45 days set 2,Drosophila melanogaster,gut,GSE6314,14,Drosophila w1118 male 3 days gut,45 DAYS,GPL4225,,,,,
GSM132580,w1118 gut 60 days set 1,Drosophila melanogaster,gut,GSE6314,15,Drosophila w1118 male 3 days gut,60 DAYS,GPL4225,,,,,
GSM132581,w1118 gut 60 days set 2,Drosophila melanogaster,gut,GSE6314,15,Drosophila w1118 male 3 days gut,60 DAYS,GPL4225,,,,,
GSM132582,w1118 malpighian tubule 15 days set 1,Drosophila melanogaster,malpigian tubule,GSE6314,16,Drosophila w1118 male 3 days malpighian tubule,15 DAYS,GPL4225,,,,,
GSM132583,w1118 malpighian tubule 15 days set 2,Drosophila melanogaster,malpigian tubule,GSE6314,16,Drosophila w1118 male 3 days malpighian tubule,15 DAYS,GPL4225,,,,,
GSM132584,w1118 malpighian tubule 20 days set 1,Drosophila melanogaster,malpigian tubule,GSE6314,17,Drosophila w1118 male 3 days malpighian tubule,20 DAYS,GPL4225,,,,,
GSM132585,w1118 malpighian tubule 20 days set 2,Drosophila melanogaster,malpigian tubule,GSE6314,17,Drosophila w1118 male 3 days malpighian tubule,20 DAYS,GPL4225,,,,,
GSM132586,w1118 malpighian tubule 30 days set 1,Drosophila melanogaster,malpigian tubule,GSE6314,18,Drosophila w1118 male 3 days malpighian tubule,30 DAYS,GPL4225,,,,,
GSM132587,w1118 malpighian tubule 30 days set 2,Drosophila melanogaster,malpigian tubule,GSE6314,18,Drosophila w1118 male 3 days malpighian tubule,30 DAYS,GPL4225,,,,,
GSM132588,w1118 malpighian tubule 45 days set 1,Drosophila melanogaster,malpigian tubule,GSE6314,19,Drosophila w1118 male 3 days malpighian tubule,45 DAYS,GPL4225,,,,,
GSM132589,w1118 malpighian tubule 45 days set 2,Drosophila melanogaster,malpigian tubule,GSE6314,19,Drosophila w1118 male 3 days malpighian tubule,45 DAYS,GPL4225,,,,,
GSM132590,w1118 malpighian tubule 60 days set 1,Drosophila melanogaster,malpigian tubule,GSE6314,20,Drosophila w1118 male 3 days malpighian tubule,60 DAYS,GPL4225,,,,,
GSM132591,w1118 malpighian tubule 60 days set 2,Drosophila melanogaster,malpigian tubule,GSE6314,20,Drosophila w1118 male 3 days malpighian tubule,60 DAYS,GPL4225,,,,,
GSM132593,w1118 fat 15 days set 1,Drosophila melanogaster,fat,GSE6314,21,Drosophila w1118 male 3 days fat,15 DAYS,GPL4225,,,,,
GSM132594,w1118 fat 15 days set 2,Drosophila melanogaster,fat,GSE6314,21,Drosophila w1118 male 3 days fat,15 DAYS,GPL4225,,,,,
GSM132595,w1118 fat 20 days set 1,Drosophila melanogaster,fat,GSE6314,22,Drosophila w1118 3 male days fat,20 DAYS,GPL4225,,,,,
GSM132596,w1118 fat 20 days set 2,Drosophila melanogaster,fat,GSE6314,22,Drosophila w1118 male 3 days fat,20 DAYS,GPL4225,,,,,
GSM132597,w1118 fat 30 days set 1,Drosophila melanogaster,fat,GSE6314,23,Drosophiola w1118 male 3 days fat,30 DAYS,GPL4225,,,,,
GSM132598,w1118 fat 30 days set 2,Drosophila melanogaster,fat,GSE6314,23,Drosophiola w1118 male 3 days fat,30 DAYS,GPL4225,,,,,
GSM132599,w1118 fat 45 days set 1,Drosophila melanogaster,fat,GSE6314,24,Drosophiola w1118 male 3 days fat,45 DAYS,GPL4225,,,,,
GSM132600,w1118 fat 45 days set 2,Drosophila melanogaster,fat,GSE6314,24,Drosophiola w1118 male 3 days fat,45 DAYS,GPL4225,,,,,
GSM132601,w1118 fat 60 days set 1,Drosophila melanogaster,fat,GSE6314,25,Drosophiola w1118 male 3 days fat,60 DAYS,GPL4225,,,,,
GSM132602,w1118 fat 60 days set 2,Drosophila melanogaster,fat,GSE6314,25,Drosophiola w1118 male 3 days fat,60 DAYS,GPL4225,,,,,
GSM132603,w1118 muscle 15 days set 1,Drosophila melanogaster,muscle,GSE6314,26,Drosophila w1118 male 3 days muscle,15 DAYS,GPL4225,,,,,
GSM132604,w1118 muscle 15 days set 2,Drosophila melanogaster,muscle,GSE6314,26,Drosophila w1118 male 3 days muscle,15 DAYS,GPL4225,,,,,
GSM132605,w1118 muscle 20 days set 1,Drosophila melanogaster,muscle,GSE6314,27,Drosophila w1118 male 3 days muscle,20 DAYS,GPL4225,,,,,
GSM132606,w1118 muscle 20 days set 2,Drosophila melanogaster,muscle,GSE6314,27,Drosophila w1118 male 3 days muscle,20 DAYS,GPL4225,,,,,
GSM132607,w1118 muscle 30 days set 1,Drosophila melanogaster,muscle,GSE6314,28,Drosophila w1118 male 3 days muscle,30 DAYS,GPL4225,,,,,
GSM132608,w1118 muscle 30 days set 2,Drosophila melanogaster,muscle,GSE6314,28,Drosophila w1118 male 3 days muscle,30 DAYS,GPL4225,,,,,
GSM132609,w1118 muscle 45 days set 1,Drosophila melanogaster,muscle,GSE6314,29,Drosophila w1118 male 3 days muscle,45 DAYS,GPL4225,,,,,
GSM132610,w1118 muscle 45 days set 2,Drosophila melanogaster,muscle,GSE6314,29,Drosophila w1118 male 3 days muscle,45 DAYS,GPL4225,,,,,
GSM132611,w1118 muscle 60 days set 1,Drosophila melanogaster,muscle,GSE6314,30,Drosophila w1118 male 3 days muscle,60 DAYS,GPL4225,,,,,
GSM132612,w1118 muscle 60 days set 2,Drosophila melanogaster,muscle,GSE6314,30,Drosophila w1118 male 3 days muscle,60 DAYS,GPL4225,,,,,
GSM132613,w1118 testis 15 days set 1,Drosophila melanogaster,testis,GSE6314,31,Drosophila w1118 male 3 days testis,15 DAYS,GPL4225,,,,,
GSM132614,w1118 testis 15 days set 2,Drosophila melanogaster,testis,GSE6314,31,Drosophila w1118 male 3 days testis,15 DAYS,GPL4225,,,,,
GSM132615,w1118 testis 20 days set 1,Drosophila melanogaster,testis,GSE6314,32,Drosophila w1118 male 3 days testis,20 DAYS,GPL4225,,,,,
GSM132616,w1118 testis 20 days set 2,Drosophila melanogaster,testis,GSE6314,32,Drosophila w1118 male 3 days testis,20 DAYS,GPL4225,,,,,
GSM132617,w1118 testis 30 days set 1,Drosophila melanogaster,testis,GSE6314,33,Drosophila w1118 male 3 days testis,30 DAYS,GPL4225,,,,,
GSM132618,w1118 testis 30 days set 2,Drosophila melanogaster,testis,GSE6314,33,Drosophila w1118 male 3 days testis,30 DAYS,GPL4225,,,,,
GSM132619,w1118 testis 45 days set 1,Drosophila melanogaster,testis,GSE6314,34,Drosophila w1118 male 3 days testis,45 DAYS,GPL4225,,,,,
GSM132620,w1118 testis 45 days set 2,Drosophila melanogaster,testis,GSE6314,34,Drosophila w1118 male 3 days testis,45 DAYS,GPL4225,,,,,
GSM132621,w1118 testis 60 days set 1,Drosophila melanogaster,testis,GSE6314,35,Drosophila w1118 male 3 days testis,60 DAYS,GPL4225,,,,,
GSM132622,w1118 testis 60 days set 2,Drosophila melanogaster,testis,GSE6314,35,Drosophila w1118 male 3 days testis,60 DAYS,GPL4225,,,,,
GSM24432,C. elegans L1 larvae,Caenorhabditis elegans,larvae,GSE1447,1,NA,L1 larvae,GPL4225,,,,,
GSM24433,C. elegans L2 larvae,Caenorhabditis elegans,larvae,GSE1447,2,NA,L2 larvae,GPL1267,,,,,
GSM24434,C. elegans L3 larvae,Caenorhabditis elegans,larvae,GSE1447,3,NA,L3 larvae,GPL1267,,,,,
GSM24435,C. elegans L4 larvae,Caenorhabditis elegans,larvae,GSE1447,4,NA,L4 larvae,GPL1267,,,,,
GSM24436,C. elegans whole embryos,Caenorhabditis elegans,whole embryos,GSE1447,5,NA,embryos,GPL1267,,,,,
GSM24437,C. elegans young adult worms,Caenorhabditis elegans,NA,GSE1447,6,NA,young adult,GPL1267,,,,,
GSM24438,C. elegans adult worms (glp-4),Caenorhabditis elegans,NA,GSE1447,7,NA,adult,GPL1267,,,,,
GSM24439,C. elegans adult gut (glp-4),Caenorhabditis elegans,gut,GSE1447,8,NA,adult,GPL1267,,,,,
GSM24440,"C. elegans adult (fer-15, 6 days)",Caenorhabditis elegans,NA,GSE1447,9,NA,6 DAYS,GPL1267,,,,,
GSM24441,"C. elegans adult (fer-15, 1 day)",Caenorhabditis elegans,NA,GSE1447,10,NA,1 DAY,GPL1267,,,,,
GSM24442,C. elegans mixed stage,Caenorhabditis elegans,NA,GSE1447,11,NA,MIXED STAGE,GPL1267,,,,,
GSM24443,C. elegans dauer larvae,Caenorhabditis elegans,NA,GSE1447,12,NA,NA,GPL1267,,,,,
GSM24444,C. elegans FACS sorted muscle,Caenorhabditis elegans,muscle,GSE1447,13,NA,NA,GPL1267,,,,,
GSM24445,C. elegans FACS sorted ciliated neurons,Caenorhabditis elegans,ciliated neurons,GSE1447,14,NA,NA,GPL1268,,,,,
GSM24446,C. elegans FACS sorted gut,Caenorhabditis elegans,gut,GSE1447,15,NA,NA,GPL1268,,,,,
GSM24447,C. elegans FACS sorted pan neural cells,Caenorhabditis elegans,pan neural cells,GSE1447,16,NA,NA,GPL1268,,,,,
GSM24448,C. elegans whole embryo (LongSAGE),Caenorhabditis elegans,whole embryo,GSE1447,17,NA,NA,GPL1268,,,,,
GSM1696342,leukocyte_Beta_value_Sample1,Homo sapiens,leukocyte,GSE69270,1,age in 2011: 49; gender (1=woman; 0=man): 1; cd8t cell proportion: 0.0798; cd4t cell proportion: 0.1297; nk cell proportion: 0.1140; bcell cell proportion: 0.0331; monocyte proportion: 0.1395; granulocyte proportion: 0.5052,49,GPL1268,,,,,
GSM1696343,leukocyte_Beta_value_Sample2,Homo sapiens,leukocyte,GSE69270,1,age in 2011: 40; gender (1=woman; 0=man): 1; cd8t cell proportion: 0.0385; cd4t cell proportion: 0.0776; nk cell proportion: 0.0834; bcell cell proportion: 0.0248; monocyte proportion: 0.0899; granulocyte proportion: 0.6872,40,GPL13534,,,,,
GSM1696344,leukocyte_Beta_value_Sample3,Homo sapiens,leukocyte,GSE69270,1,age in 2011: 46; gender (1=woman; 0=man): 0; cd8t cell proportion: 0.1413; cd4t cell proportion: 0.2791; nk cell proportion: 0.0716; bcell cell proportion: 0.0577; monocyte proportion: 0.0878; granulocyte proportion: 0.3654,46,GPL13534,,,,,
GSM1696345,leukocyte_Beta_value_Sample4,Homo sapiens,leukocyte,GSE69270,1,age in 2011: 46; gender (1=woman; 0=man): 0; cd8t cell proportion: 0.0194; cd4t cell proportion: 0.1189; nk cell proportion: 0.0726; bcell cell proportion: 0.0330; monocyte proportion: 0.1283; granulocyte proportion: 0.6410,46,GPL13534,,,,,
GSM1696346,leukocyte_Beta_value_Sample5,Homo sapiens,leukocyte,GSE69270,1,age in 2011: 43; gender (1=woman; 0=man): 0; cd8t cell proportion: 0.0399; cd4t cell proportion: 0.2153; nk cell proportion: 0.0548; bcell cell proportion: 0.0742; monocyte proportion: 0.0782; granulocyte proportion: 0.5464,43,GPL13534,,,,,
GSM1696347,leukocyte_Beta_value_Sample6,Homo sapiens,leukocyte,GSE69270,1,age in 2011: 46; gender (1=woman; 0=man): 0; cd8t cell proportion: 0.0375; cd4t cell proportion: 0.1923; nk cell proportion: 0.0631; bcell cell proportion: 0.0420; monocyte proportion: 0.1580; granulocyte proportion: 0.5182,46,GPL13534,,,,,
GSM1696348,leukocyte_Beta_value_Sample7,Homo sapiens,leukocyte,GSE69270,1,age in 2011: 40; gender (1=woman; 0=man): 1; cd8t cell proportion: 0.0659; cd4t cell proportion: 0.2348; nk cell proportion: 0.0222; bcell cell proportion: 0.0989; monocyte proportion: 0.0887; granulocyte proportion: 0.5087,40,GPL13534,,,,,
GSM1696349,leukocyte_Beta_value_Sample8,Homo sapiens,leukocyte,GSE69270,1,age in 2011: 46; gender (1=woman; 0=man): 1; cd8t cell proportion: 0.1561; cd4t cell proportion: 0.1750; nk cell proportion: 0.0713; bcell cell proportion: 0.0995; monocyte proportion: 0.1066; granulocyte proportion: 0.4510,46,GPL13534,,,,,
